"V2","V3","V4"
"28.12.2013",42,1
"29.12.2013",42,1
"08.12.2013",42,1
"29.12.2013",42,1
"21.12.2013",42,1
"01.12.2013",42,1
"08.12.2013",42,1
"07.12.2013",42,1
"23.12.2013",42,1
"25.12.2013",42,1
"21.12.2013",42,1
"22.12.2013",42,1
"24.12.2013",42,1
"05.12.2013",42,1
"16.12.2013",42,1
"12.12.2013",42,1
"23.12.2013",42,1
"31.12.2013",42,1
"26.12.2013",42,1
"07.12.2013",42,1
"10.12.2013",42,1
"30.12.2013",42,1
"28.12.2013",42,1
"26.12.2013",42,1
"19.12.2013",42,1
"16.12.2013",42,1
"15.12.2013",42,1
"07.12.2013",42,1
"29.12.2013",42,2
"29.12.2013",42,7
"07.12.2013",42,1
"04.12.2013",42,2
"31.12.2013",42,2
"07.12.2013",42,1
"15.12.2013",42,1
"07.12.2013",42,1
"09.12.2013",42,1
"13.12.2013",42,2
"14.12.2013",42,1
"16.12.2013",42,1
"20.12.2013",42,1
"21.12.2013",42,1
"23.12.2013",42,1
"24.12.2013",42,4
"28.12.2013",42,1
"13.12.2013",42,1
"14.12.2013",42,1
"15.12.2013",42,2
"16.12.2013",42,1
"30.12.2013",42,1
"25.12.2013",42,1
"23.12.2013",42,1
"22.12.2013",42,1
"18.12.2013",42,1
"31.12.2013",42,1
"06.12.2013",42,1
"29.12.2013",42,1
"26.12.2013",42,1
"25.12.2013",42,2
"22.12.2013",42,1
"21.12.2013",42,1
"18.12.2013",42,1
"17.12.2013",42,1
"28.12.2013",42,3
"26.12.2013",42,1
"04.12.2013",42,1
"30.12.2013",42,1
"16.12.2013",42,1
"05.12.2013",42,1
"08.12.2013",42,1
"18.12.2013",42,1
"02.12.2013",42,1
"23.12.2013",42,1
"28.12.2013",42,1
"03.12.2013",42,1
"07.12.2013",42,1
"30.12.2013",42,1
"08.12.2013",42,1
"14.12.2013",42,1
"20.12.2013",42,1
"07.12.2013",42,1
"15.12.2013",42,1
"29.12.2013",42,1
"05.12.2013",42,1
"14.12.2013",42,1
"11.12.2013",42,1
"10.12.2013",42,3
"07.12.2013",42,2
"03.12.2013",42,1
"01.12.2013",42,1
"03.12.2013",42,1
"29.12.2013",42,1
"24.12.2013",42,1
"23.12.2013",42,1
"30.12.2013",42,1
"07.12.2013",42,1
"22.12.2013",42,1
"05.12.2013",42,1
"30.12.2013",42,1
"15.12.2013",42,1
"08.12.2013",42,1
"26.12.2013",42,1
"23.12.2013",42,1
"24.12.2013",42,1
"26.12.2013",42,1
"30.12.2013",42,1
"17.12.2013",42,1
"29.12.2013",42,2
"30.12.2013",42,2
"14.12.2013",42,1
"05.12.2013",42,1
"07.12.2013",42,1
"02.12.2013",42,1
"04.12.2013",42,1
"05.12.2013",42,1
"07.12.2013",42,1
"08.12.2013",42,1
"09.12.2013",42,1
"13.12.2013",42,1
"29.12.2013",42,1
"19.12.2013",42,1
"09.12.2013",42,1
"31.12.2013",42,1
"30.12.2013",42,1
"29.12.2013",42,1
"24.12.2013",42,1
"28.12.2013",42,1
"24.12.2013",42,1
"23.12.2013",42,2
"22.12.2013",42,1
"21.12.2013",42,1
"18.12.2013",42,1
"15.12.2013",42,1
"25.12.2013",42,1
"21.12.2013",42,2
"19.12.2013",42,1
"21.12.2013",42,3
"20.12.2013",42,1
"21.12.2013",42,4
"22.12.2013",42,1
"23.12.2013",42,2
"24.12.2013",42,4
"25.12.2013",42,3
"26.12.2013",42,2
"28.12.2013",42,1
"29.12.2013",42,10
"31.12.2013",42,1
"11.12.2013",42,1
"21.12.2013",42,1
"30.12.2013",42,1
"03.12.2013",42,1
"04.12.2013",42,-1
"08.12.2013",42,1
"15.12.2013",42,1
"10.12.2013",42,1
"07.12.2013",42,1
"31.12.2013",42,2
"29.12.2013",42,1
"28.12.2013",42,2
"18.12.2013",42,1
"25.12.2013",42,2
"23.12.2013",42,1
"22.12.2013",42,1
"21.12.2013",42,2
"20.12.2013",42,1
"19.12.2013",42,1
"17.12.2013",42,1
"24.12.2013",42,2
"20.12.2013",42,1
"15.12.2013",42,3
"12.12.2013",42,1
"22.12.2013",42,2
"23.12.2013",42,2
"24.12.2013",42,2
"26.12.2013",42,1
"29.12.2013",42,5
"30.12.2013",42,1
"31.12.2013",42,3
"02.12.2013",42,1
"04.12.2013",42,2
"12.12.2013",42,1
"13.12.2013",42,1
"17.12.2013",42,1
"20.12.2013",42,1
"21.12.2013",42,1
"23.12.2013",42,1
"31.12.2013",42,3
"04.12.2013",42,1
"11.12.2013",42,1
"10.12.2013",42,1
"09.12.2013",42,1
"08.12.2013",42,1
"06.12.2013",42,2
"05.12.2013",42,2
"13.12.2013",42,1
"04.12.2013",42,3
"02.12.2013",42,1
"01.12.2013",42,2
"31.12.2013",42,1
"29.12.2013",42,1
"10.12.2013",42,1
"08.12.2013",42,1
"03.12.2013",42,3
"24.12.2013",42,1
"20.12.2013",42,2
"16.12.2013",42,1
"30.12.2013",42,1
"22.12.2013",42,1
"02.12.2013",42,1
"05.12.2013",42,1
"14.12.2013",42,3
"17.12.2013",42,1
"23.12.2013",42,1
"08.12.2013",42,1
"10.12.2013",42,2
"14.12.2013",42,2
"15.12.2013",42,1
"21.12.2013",42,1
"22.12.2013",42,2
"23.12.2013",42,1
"25.12.2013",42,2
"28.12.2013",42,5
"29.12.2013",42,2
"13.12.2013",42,1
"09.12.2013",42,1
"28.12.2013",42,1
"21.12.2013",42,2
"17.12.2013",42,1
"14.12.2013",42,1
"15.12.2013",42,1
"31.12.2013",42,1
"26.12.2013",42,2
"21.12.2013",42,1
"20.12.2013",42,1
"17.12.2013",42,2
"12.12.2013",42,1
"31.12.2013",42,1
"29.12.2013",42,3
"28.12.2013",42,1
"28.12.2013",42,1
"28.12.2013",42,1
"22.12.2013",42,1
"30.12.2013",42,2
"20.12.2013",42,1
"23.12.2013",42,1
"24.12.2013",42,1
"30.12.2013",42,1
"13.12.2013",42,1
"21.12.2013",42,1
"15.12.2013",42,1
"03.12.2013",42,1
"08.12.2013",42,1
"02.12.2013",42,1
"29.12.2013",42,1
"07.12.2013",42,1
"12.12.2013",42,1
"14.12.2013",42,1
"19.12.2013",42,1
"30.12.2013",42,2
"28.12.2013",42,1
"25.12.2013",42,1
"04.12.2013",42,1
"21.12.2013",42,1
"15.12.2013",42,1
"28.12.2013",42,1
"29.12.2013",42,1
"24.12.2013",42,1
"24.12.2013",42,1
"25.12.2013",42,1
"15.12.2013",42,1
"26.12.2013",42,1
"26.12.2013",42,1
"28.12.2013",42,1
"18.12.2013",42,1
"26.12.2013",42,1
"15.12.2013",42,1
"06.12.2013",42,1
"25.12.2013",42,1
"29.12.2013",42,2
"24.12.2013",42,1
"21.12.2013",42,1
"02.12.2013",42,1
"19.12.2013",42,1
"21.12.2013",42,1
"13.12.2013",42,1
"02.12.2013",42,2
"17.12.2013",42,1
"18.12.2013",42,1
"31.12.2013",42,1
"02.12.2013",42,1
"19.12.2013",42,1
"05.12.2013",42,1
"10.12.2013",42,1
"14.12.2013",42,2
"13.12.2013",42,1
"07.12.2013",42,1
"06.12.2013",42,1
"03.12.2013",42,1
"01.12.2013",42,1
"29.12.2013",42,1
"22.12.2013",42,1
"28.12.2013",42,1
"30.12.2013",42,1
"29.12.2013",42,1
"28.12.2013",42,1
"13.12.2013",42,1
"11.12.2013",42,1
"21.12.2013",42,1
"19.12.2013",42,1
"28.12.2013",42,1
"26.12.2013",42,1
"26.12.2013",42,1
"03.12.2013",42,1
"18.12.2013",42,1
"24.12.2013",42,1
"28.12.2013",42,2
"29.12.2013",42,1
"31.12.2013",42,1
"22.12.2013",42,2
"28.12.2013",42,1
"29.12.2013",42,1
"30.12.2013",42,1
"03.12.2013",42,1
"23.12.2013",42,1
"26.12.2013",42,1
"29.12.2013",42,1
"29.12.2013",42,1
"30.12.2013",42,1
"08.12.2013",42,1
"29.12.2013",42,1
"23.12.2013",42,2
"25.12.2013",42,1
"20.12.2013",42,1
"26.12.2013",42,1
"30.12.2013",42,1
"23.12.2013",42,1
"29.12.2013",42,1
"31.12.2013",42,1
"30.12.2013",42,1
"26.12.2013",42,1
"23.12.2013",42,1
"08.12.2013",42,1
"30.12.2013",42,1
"18.12.2013",42,1
"04.12.2013",42,1
"10.12.2013",42,1
"11.12.2013",42,2
"25.12.2013",42,1
"29.12.2013",42,1
"25.12.2013",42,1
"20.12.2013",42,1
"15.12.2013",42,1
"09.12.2013",42,1
"21.12.2013",42,1
"14.12.2013",42,1
"29.12.2013",42,1
"09.12.2013",42,1
"14.12.2013",42,1
"24.12.2013",42,1
"24.12.2013",42,1
"31.12.2013",42,1
"10.12.2013",42,1
"14.12.2013",42,1
"16.12.2013",42,1
"29.12.2013",42,1
"23.12.2013",42,1
"04.12.2013",42,1
"14.12.2013",42,1
"05.12.2013",42,1
"29.12.2013",42,1
"14.12.2013",42,1
"23.12.2013",42,1
"23.12.2013",42,1
"29.12.2013",42,1
"14.12.2013",42,1
"24.12.2013",42,1
"23.12.2013",42,1
"09.12.2013",42,1
"30.12.2013",42,1
"14.12.2013",42,1
"02.12.2013",42,1
"14.12.2013",42,1
"22.12.2013",42,1
"06.12.2013",42,1
"30.12.2013",42,1
"13.12.2013",42,1
"20.12.2013",42,1
"24.12.2013",42,1
"25.12.2013",42,1
"31.12.2013",42,1
"13.12.2013",42,1
"18.12.2013",42,1
"21.12.2013",42,1
"29.12.2013",42,1
"14.12.2013",42,1
"05.12.2013",42,1
"29.12.2013",42,1
"20.12.2013",42,1
"06.12.2013",42,1
"20.12.2013",42,1
"14.12.2013",42,1
"23.12.2013",42,1
"13.12.2013",42,1
"22.12.2013",42,1
"04.12.2013",42,1
"24.12.2013",42,1
"28.12.2013",42,1
"20.12.2013",42,1
"12.12.2013",42,1
"14.12.2013",42,1
"20.12.2013",42,1
"10.12.2013",42,1
"11.12.2013",42,1
"12.12.2013",42,1
"13.12.2013",42,1
"14.12.2013",42,4
"15.12.2013",42,2
"16.12.2013",42,2
"18.12.2013",42,1
"22.12.2013",42,1
"23.12.2013",42,3
"24.12.2013",42,1
"28.12.2013",42,1
"29.12.2013",42,3
"30.12.2013",42,1
"02.12.2013",42,1
"05.12.2013",42,4
"06.12.2013",42,5
"01.12.2013",42,4
"15.12.2013",42,1
"10.12.2013",42,1
"28.12.2013",42,1
"21.12.2013",42,1
"13.12.2013",42,1
"08.12.2013",42,2
"07.12.2013",42,1
"04.12.2013",42,2
"03.12.2013",42,1
"01.12.2013",42,4
"17.12.2013",42,3
"10.12.2013",42,1
"07.12.2013",42,1
"05.12.2013",42,1
"02.12.2013",42,2
"07.12.2013",42,1
"05.12.2013",42,1
"07.12.2013",42,1
"11.12.2013",42,1
"12.12.2013",42,1
"14.12.2013",42,1
"24.12.2013",42,1
"02.12.2013",42,1
"09.12.2013",42,1
"25.12.2013",42,1
"28.12.2013",42,1
"26.12.2013",42,1
"03.12.2013",42,1
"02.12.2013",42,1
"25.12.2013",42,1
"04.12.2013",42,1
"20.12.2013",42,1
"28.12.2013",42,1
"28.12.2013",42,1
"02.12.2013",42,1
"01.12.2013",42,1
"21.12.2013",42,1
"19.12.2013",42,1
"26.12.2013",42,1
"24.12.2013",42,1
"06.12.2013",42,3
"19.12.2013",42,1
"29.12.2013",42,1
"29.12.2013",42,1
"22.12.2013",42,1
"14.12.2013",42,1
"29.12.2013",42,1
"20.12.2013",42,1
"12.12.2013",42,1
"30.12.2013",42,1
"04.12.2013",42,1
"07.12.2013",42,5
"06.12.2013",42,1
"07.12.2013",42,2
"08.12.2013",42,1
"10.12.2013",42,1
"12.12.2013",42,1
"14.12.2013",42,1
"21.12.2013",42,1
"22.12.2013",42,2
"23.12.2013",42,1
"24.12.2013",42,1
"25.12.2013",42,1
"26.12.2013",42,3
"29.12.2013",42,1
"30.12.2013",42,2
"31.12.2013",42,1
"01.12.2013",42,1
"02.12.2013",42,3
"14.12.2013",42,1
"13.12.2013",42,1
"04.12.2013",42,1
"29.12.2013",42,1
"28.12.2013",42,1
"26.12.2013",42,1
"31.12.2013",42,5
"23.12.2013",42,1
"20.12.2013",42,2
"17.12.2013",42,2
"09.12.2013",42,1
"05.12.2013",42,1
"04.12.2013",42,2
"03.12.2013",42,7
"22.12.2013",42,1
"06.12.2013",42,1
"30.12.2013",42,1
"26.12.2013",42,1
"08.12.2013",42,3
"09.12.2013",42,1
"11.12.2013",42,2
"13.12.2013",42,2
"14.12.2013",42,2
"16.12.2013",42,1
"17.12.2013",42,1
"18.12.2013",42,2
"20.12.2013",42,2
"21.12.2013",42,1
"22.12.2013",42,1
"23.12.2013",42,1
"24.12.2013",42,1
"25.12.2013",42,1
"26.12.2013",42,2
"28.12.2013",42,1
"29.12.2013",42,2
"25.12.2013",42,1
"22.12.2013",42,1
"21.12.2013",42,1
"18.12.2013",42,1
"17.12.2013",42,1
"15.12.2013",42,1
"29.12.2013",42,1
"14.12.2013",42,2
"09.12.2013",42,2
"07.12.2013",42,1
"05.12.2013",42,1
"02.12.2013",42,1
"31.12.2013",42,1
"30.12.2013",42,4
"10.12.2013",42,1
"20.12.2013",42,1
"28.12.2013",42,4
"21.12.2013",42,1
"22.12.2013",42,2
"15.12.2013",42,1
"16.12.2013",42,1
"29.12.2013",42,1
"31.12.2013",42,1
"25.12.2013",42,1
"21.12.2013",42,1
"20.12.2013",42,1
"20.12.2013",42,1
"06.12.2013",42,1
"24.12.2013",42,1
"28.12.2013",42,1
"21.12.2013",42,1
"29.12.2013",42,1
"28.12.2013",42,1
"28.12.2013",42,1
"24.12.2013",42,1
"13.12.2013",42,1
"24.12.2013",42,1
"01.12.2013",42,1
"03.12.2013",42,1
"29.12.2013",42,1
"29.12.2013",42,1
"29.12.2013",42,1
"22.12.2013",42,1
"31.12.2013",42,1
"28.12.2013",42,1
"24.12.2013",42,1
"17.12.2013",42,1
"13.12.2013",42,1
"28.12.2013",42,1
"23.12.2013",42,1
"14.12.2013",42,-1
"24.12.2013",42,1
"22.12.2013",42,1
"23.12.2013",42,1
"20.12.2013",42,1
"22.12.2013",42,1
"23.12.2013",42,1
"20.12.2013",42,1
"29.12.2013",42,1
"20.12.2013",42,2
"01.12.2013",42,1
"13.12.2013",42,3
"15.12.2013",42,1
"19.12.2013",42,2
"29.12.2013",42,2
"31.12.2013",42,1
"16.12.2013",42,1
"15.12.2013",42,1
"07.12.2013",42,1
"16.12.2013",42,1
"21.12.2013",42,2
"16.12.2013",42,1
"28.12.2013",42,1
"24.12.2013",42,1
"07.12.2013",42,1
"24.12.2013",42,1
"16.12.2013",42,2
"04.12.2013",42,1
"24.12.2013",42,1
"11.12.2013",42,1
"31.12.2013",42,1
"29.12.2013",42,2
"22.12.2013",42,2
"21.12.2013",42,2
"28.12.2013",42,1
"25.12.2013",42,2
"16.12.2013",42,1
"18.12.2013",42,1
"03.12.2013",42,1
"03.12.2013",42,1
"04.12.2013",42,1
"07.12.2013",42,1
"11.12.2013",42,1
"13.12.2013",42,2
"14.12.2013",42,2
"15.12.2013",42,1
"20.12.2013",42,1
"21.12.2013",42,2
"24.12.2013",42,4
"25.12.2013",42,2
"26.12.2013",42,1
"28.12.2013",42,3
"29.12.2013",42,3
"31.12.2013",42,1
"20.12.2013",42,1
"20.12.2013",42,1
"15.12.2013",42,1
"13.12.2013",42,1
"12.12.2013",42,1
"09.12.2013",42,1
"07.12.2013",42,2
"31.12.2013",42,1
"06.12.2013",42,2
"02.12.2013",42,1
"01.12.2013",42,1
"31.12.2013",42,1
"30.12.2013",42,1
"29.12.2013",42,1
"28.12.2013",42,1
"04.12.2013",42,1
"17.12.2013",42,1
"29.12.2013",42,1
"19.12.2013",42,1
"19.12.2013",42,1
"23.12.2013",42,3
"25.12.2013",42,1
"28.12.2013",42,1
"30.12.2013",42,1
"18.12.2013",42,1
"22.12.2013",42,1
"24.12.2013",42,1
"21.12.2013",42,1
"22.12.2013",42,2
"23.12.2013",42,3
"25.12.2013",42,1
"29.12.2013",42,1
"31.12.2013",42,2
"25.12.2013",42,1
"26.12.2013",42,1
"28.12.2013",42,1
"17.12.2013",42,1
"14.12.2013",42,1
"13.12.2013",42,1
"18.12.2013",42,1
"11.12.2013",42,1
"18.12.2013",42,1
"23.12.2013",42,1
"08.12.2013",42,1
"23.12.2013",42,2
"15.12.2013",42,1
"08.12.2013",42,1
"03.12.2013",42,1
"30.12.2013",42,1
"29.12.2013",42,1
"20.12.2013",42,1
"07.12.2013",42,1
"22.01.2014",42,1
"14.01.2014",42,1
"07.01.2014",42,1
"01.01.2014",42,1
"26.01.2014",42,1
"05.01.2014",42,1
"03.01.2014",42,1
"17.01.2014",42,1
"16.01.2014",42,1
"10.01.2014",42,1
"04.01.2014",42,1
"01.01.2014",42,1
"16.01.2014",42,1
"31.01.2014",42,1
"25.01.2014",42,1
"30.01.2014",42,1
"31.01.2014",42,1
"20.01.2014",42,1
"26.01.2014",42,1
"25.01.2014",42,1
"14.01.2014",42,2
"06.01.2014",42,1
"02.01.2014",42,1
"02.01.2014",42,1
"11.01.2014",42,1
"06.01.2014",42,1
"03.01.2014",42,2
"15.01.2014",42,1
"22.01.2014",42,1
"11.01.2014",42,1
"27.01.2014",42,1
"27.01.2014",42,1
"27.01.2014",42,1
"17.01.2014",42,1
"21.01.2014",42,1
"14.01.2014",42,1
"07.01.2014",42,1
"05.01.2014",42,1
"19.01.2014",42,1
"31.01.2014",42,19
"30.01.2014",42,5
"29.01.2014",42,3
"19.01.2014",42,1
"13.01.2014",42,1
"08.01.2014",42,1
"06.01.2014",42,1
"31.01.2014",42,1
"16.01.2014",42,1
"11.01.2014",42,1
"02.01.2014",42,1
"12.01.2014",42,1
"30.01.2014",42,1
"27.01.2014",42,1
"18.01.2014",42,1
"07.01.2014",42,1
"05.01.2014",42,1
"08.01.2014",42,1
"07.01.2014",42,1
"12.01.2014",42,1
"01.01.2014",42,1
"21.01.2014",42,1
"28.01.2014",42,6
"27.01.2014",42,12
"26.01.2014",42,17
"25.01.2014",42,18
"05.01.2014",42,20
"04.01.2014",42,18
"03.01.2014",42,19
"02.01.2014",42,15
"01.01.2014",42,4
"23.01.2014",42,1
"06.01.2014",42,1
"23.01.2014",42,1
"06.01.2014",42,1
"05.01.2014",42,1
"05.01.2014",42,1
"04.01.2014",42,1
"17.01.2014",42,1
"23.01.2014",42,1
"14.01.2014",42,1
"06.01.2014",42,19
"25.01.2014",42,1
"07.01.2014",42,10
"09.01.2014",42,9
"24.01.2014",42,20
"23.01.2014",42,10
"22.01.2014",42,17
"21.01.2014",42,8
"20.01.2014",42,11
"19.01.2014",42,16
"18.01.2014",42,12
"17.01.2014",42,14
"16.01.2014",42,16
"15.01.2014",42,5
"14.01.2014",42,8
"13.01.2014",42,7
"12.01.2014",42,12
"11.01.2014",42,18
"10.01.2014",42,8
"08.01.2014",42,8
"24.01.2014",42,1
"05.01.2014",42,1
"08.01.2014",42,1
"23.01.2014",42,1
"18.01.2014",42,1
"10.01.2014",42,1
"01.01.2014",42,1
"25.01.2014",42,1
"19.01.2014",42,1
"16.01.2014",42,1
"24.01.2014",42,1
"19.01.2014",42,1
"06.01.2014",42,1
"11.01.2014",42,1
"28.01.2014",42,1
"03.01.2014",42,1
"25.01.2014",42,1
"05.01.2014",42,1
"27.01.2014",42,1
"21.01.2014",42,1
"31.01.2014",42,1
"18.01.2014",42,1
"23.01.2014",42,1
"22.01.2014",42,1
"16.01.2014",42,1
"13.01.2014",42,1
"12.01.2014",42,1
"08.01.2014",42,1
"12.01.2014",42,1
"08.01.2014",42,1
"16.01.2014",42,1
"18.01.2014",42,1
"18.01.2014",42,1
"01.01.2014",42,1
"26.01.2014",42,1
"23.01.2014",42,1
"27.01.2014",42,1
"02.01.2014",42,1
"17.01.2014",42,1
"14.01.2014",42,1
"05.01.2014",42,1
"16.01.2014",42,1
"16.01.2014",42,1
"27.01.2014",42,1
"30.01.2014",42,1
"29.01.2014",42,1
"25.01.2014",42,1
"28.01.2014",42,1
"27.01.2014",42,3
"22.01.2014",42,1
"20.01.2014",42,1
"18.01.2014",42,3
"16.01.2014",42,1
"13.01.2014",42,1
"07.01.2014",42,1
"03.01.2014",42,1
"21.01.2014",42,1
"11.01.2014",42,1
"16.01.2014",42,1
"11.01.2014",42,1
"31.01.2014",42,1
"06.01.2014",42,1
"04.01.2014",42,1
"04.01.2014",42,1
"20.01.2014",42,1
"22.01.2014",42,1
"08.01.2014",42,1
"23.01.2014",42,1
"06.01.2014",42,1
"18.01.2014",42,1
"18.01.2014",42,1
"05.01.2014",42,1
"27.01.2014",42,1
"01.01.2014",42,1
"25.01.2014",42,1
"11.01.2014",42,1
"19.01.2014",42,1
"06.01.2014",42,1
"06.01.2014",42,1
"29.01.2014",42,1
"10.01.2014",42,1
"03.01.2014",42,1
"20.01.2014",42,1
"20.01.2014",42,1
"31.01.2014",42,1
"03.01.2014",42,1
"06.01.2014",42,1
"10.01.2014",42,1
"10.01.2014",42,1
"18.01.2014",42,1
"31.01.2014",42,2
"10.01.2014",42,1
"27.01.2014",42,1
"26.01.2014",42,1
"02.01.2014",42,1
"16.01.2014",42,1
"29.01.2014",42,1
"05.01.2014",42,1
"14.01.2014",42,1
"13.01.2014",42,1
"03.01.2014",42,1
"03.01.2014",42,1
"03.01.2014",42,1
"31.01.2014",42,1
"06.01.2014",42,1
"03.01.2014",42,1
"17.01.2014",42,1
"27.01.2014",42,1
"15.01.2014",42,1
"22.01.2014",42,1
"10.01.2014",42,1
"12.01.2014",42,1
"04.01.2014",42,2
"18.01.2014",42,1
"16.01.2014",42,1
"05.01.2014",42,1
"06.01.2014",42,2
"03.01.2014",42,1
"01.01.2014",42,2
"28.01.2014",42,1
"26.01.2014",42,1
"13.01.2014",42,2
"07.01.2014",42,1
"03.01.2014",42,1
"11.01.2014",42,1
"08.01.2014",42,1
"06.01.2014",42,1
"03.01.2014",42,1
"01.01.2014",42,1
"22.01.2014",42,1
"17.01.2014",42,1
"08.01.2014",42,2
"07.01.2014",42,1
"10.01.2014",42,1
"22.01.2014",42,1
"03.01.2014",42,2
"25.01.2014",42,1
"19.01.2014",42,1
"31.01.2014",42,1
"26.01.2014",42,1
"25.01.2014",42,1
"01.01.2014",42,1
"17.01.2014",42,1
"11.01.2014",42,1
"19.01.2014",42,1
"19.01.2014",42,1
"21.01.2014",42,1
"08.01.2014",42,1
"06.01.2014",42,1
"01.01.2014",42,2
"11.01.2014",42,1
"03.01.2014",42,1
"30.01.2014",42,1
"04.01.2014",42,1
"30.01.2014",42,6
"12.01.2014",42,1
"30.01.2014",42,1
"30.01.2014",42,3
"30.01.2014",42,5
"02.01.2014",42,3
"30.01.2014",42,5
"16.01.2014",42,1
"31.01.2014",42,1
"31.01.2014",42,1
"28.01.2014",42,1
"21.01.2014",42,1
"23.01.2014",42,1
"03.01.2014",42,1
"06.01.2014",42,1
"24.01.2014",42,1
"10.01.2014",42,1
"28.01.2014",42,1
"06.01.2014",42,1
"02.01.2014",42,4
"18.01.2014",42,1
"07.01.2014",42,1
"02.01.2014",42,2
"06.01.2014",42,1
"18.01.2014",42,1
"15.01.2014",42,1
"17.01.2014",42,1
"05.01.2014",42,1
"25.01.2014",42,1
"22.01.2014",42,1
"20.01.2014",42,1
"28.01.2014",42,1
"31.01.2014",42,1
"14.01.2014",42,1
"27.01.2014",42,1
"05.01.2014",42,1
"05.01.2014",42,1
"19.01.2014",42,1
"31.01.2014",42,1
"24.01.2014",42,1
"22.01.2014",42,1
"20.01.2014",42,1
"02.01.2014",42,1
"30.01.2014",42,1
"11.01.2014",42,1
"31.01.2014",42,1
"20.01.2014",42,1
"10.01.2014",42,1
"02.01.2014",42,1
"13.01.2014",42,1
"19.01.2014",42,1
"18.01.2014",42,1
"23.01.2014",42,1
"15.01.2014",42,1
"25.01.2014",42,1
"20.01.2014",42,1
"18.01.2014",42,1
"12.01.2014",42,1
"02.01.2014",42,1
"27.01.2014",42,1
"30.01.2014",42,1
"10.01.2014",42,1
"20.01.2014",42,1
"20.01.2014",42,1
"03.01.2014",42,1
"22.01.2014",42,1
"26.01.2014",42,1
"31.01.2014",42,1
"30.01.2014",42,1
"25.01.2014",42,1
"19.01.2014",42,1
"31.01.2014",42,1
"17.01.2014",42,1
"09.01.2014",42,1
"26.01.2014",42,1
"22.01.2014",42,1
"20.01.2014",42,1
"15.01.2014",42,1
"03.01.2014",42,1
"19.01.2014",42,1
"11.01.2014",42,1
"18.01.2014",42,1
"09.01.2014",42,1
"04.01.2014",42,1
"02.01.2014",42,1
"28.01.2014",42,1
"19.01.2014",42,1
"07.01.2014",42,1
"05.01.2014",42,1
"07.01.2014",42,1
"23.01.2014",42,1
"01.01.2014",42,1
"02.01.2014",42,1
"02.01.2014",42,1
"01.01.2014",42,-1
"20.01.2014",42,1
"18.01.2014",42,1
"06.01.2014",42,1
"19.01.2014",42,1
"31.01.2014",42,1
"08.01.2014",42,1
"31.01.2014",42,1
"29.01.2014",42,1
"28.01.2014",42,1
"23.01.2014",42,1
"18.01.2014",42,1
"16.01.2014",42,1
"10.01.2014",42,1
"22.01.2014",42,1
"15.01.2014",42,1
"01.01.2014",42,1
"26.01.2014",42,1
"19.01.2014",42,1
"29.01.2014",42,1
"06.01.2014",42,1
"18.01.2014",42,1
"12.01.2014",42,1
"09.01.2014",42,1
"04.01.2014",42,1
"12.01.2014",42,1
"10.01.2014",42,1
"05.01.2014",42,1
"25.01.2014",42,1
"02.01.2014",42,1
"01.01.2014",42,1
"31.01.2014",42,1
"31.01.2014",42,1
"07.01.2014",42,1
"03.01.2014",42,1
"01.01.2014",42,1
"18.01.2014",42,1
"24.01.2014",42,1
"16.01.2014",42,1
"03.01.2014",42,1
"20.01.2014",42,1
"08.01.2014",42,1
"20.01.2014",42,1
"08.01.2014",42,1
"02.01.2014",42,1
"11.01.2014",42,1
"11.01.2014",42,1
"29.01.2014",42,1
"23.01.2014",42,1
"20.01.2014",42,1
"23.01.2014",42,1
"12.01.2014",42,1
"02.01.2014",42,1
"11.01.2014",42,1
"15.01.2014",42,1
"18.01.2014",42,1
"14.01.2014",42,1
"15.01.2014",42,1
"07.01.2014",42,1
"31.01.2014",42,1
"17.01.2014",42,1
"08.01.2014",42,1
"28.01.2014",42,6
"26.01.2014",42,1
"17.01.2014",42,4
"11.01.2014",42,1
"27.01.2014",42,1
"22.01.2014",42,1
"26.01.2014",42,1
"20.01.2014",42,1
"12.01.2014",42,1
"12.01.2014",42,1
"25.01.2014",42,1
"30.01.2014",42,1
"04.01.2014",42,1
"18.01.2014",42,1
"30.01.2014",42,1
"29.01.2014",42,2
"23.01.2014",42,1
"15.01.2014",42,1
"09.01.2014",42,1
"08.01.2014",42,1
"02.01.2014",42,1
"01.01.2014",42,1
"28.01.2014",42,1
"15.01.2014",42,1
"20.01.2014",42,1
"28.01.2014",42,1
"25.01.2014",42,2
"15.01.2014",42,1
"26.01.2014",42,2
"09.01.2014",42,1
"10.01.2014",42,1
"02.01.2014",42,1
"01.01.2014",42,1
"03.01.2014",42,1
"24.01.2014",42,1
"13.01.2014",42,1
"07.01.2014",42,1
"29.01.2014",42,1
"20.01.2014",42,1
"03.01.2014",42,1
"19.01.2014",42,1
"06.01.2014",42,1
"04.01.2014",42,1
"01.01.2014",42,1
"02.01.2014",42,1
"18.01.2014",42,1
"09.01.2014",42,1
"08.01.2014",42,1
"10.01.2014",42,1
"05.01.2014",42,1
"07.01.2014",42,1
"11.01.2014",42,1
"10.01.2014",42,1
"18.01.2014",42,1
"07.01.2014",42,1
"26.01.2014",42,1
"23.01.2014",42,1
"09.01.2014",42,1
"09.01.2014",42,1
"09.01.2014",42,1
"09.01.2014",42,1
"26.01.2014",42,1
"24.01.2014",42,1
"02.01.2014",42,1
"25.01.2014",42,1
"26.01.2014",42,1
